"","rownames(resOrderedDF)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C0589","gene:UTI89_C0589",190.217088890993,2.05883149900406,0.44774166016628,4.59825761632155,4.26038989484106e-06,0.000629034037414768
"gene:UTI89_C1866","gene:UTI89_C1866",489.141050531536,-1.54638264883739,0.486779805981138,-3.17676006653676,0.00148930192629655,0.0692249599074876
"gene:UTI89_C1709","gene:UTI89_C1709",313.045370129736,1.84269268955771,0.41825371550044,4.40568157859143,1.05451774186285e-05,0.00126039977717893
"gene:UTI89_C0167","gene:UTI89_C0167",467.904119497629,2.28350707777527,0.444476463219644,5.13752080646584,2.78386653740837e-07,5.82292084074585e-05
"gene:UTI89_C1119","gene:UTI89_C1119",995.087792492446,1.30497203176866,0.405034663857718,3.22187740510792,0.00127353614377943,0.0626779553114975
"gene:UTI89_C0501","gene:UTI89_C0501",4970.6992756974,-1.13669353168944,0.279664650404084,-4.06448769999013,4.81380772828315e-05,0.00431523478499668
"gene:UTI89_C0588","gene:UTI89_C0588",2228.91031425907,3.08006036890984,0.455131758506445,6.76740374922928,1.31113816891811e-11,1.97354965207175e-08
"gene:UTI89_C1339","gene:UTI89_C1339",6415.37574040566,2.37424057367971,0.495422089160029,4.79235913300748,1.64831501947724e-06,0.000266954252392027
"gene:UTI89_C4037","gene:UTI89_C4037",515.934255845529,2.10622799916673,0.482186118890786,4.36808094768855,1.25343039445363e-05,0.00139907475111426
"gene:UTI89_C0593","gene:UTI89_C0593",272.958631983356,1.79673539593594,0.457204137030849,3.92983188560849,8.50052731442898e-05,0.00688912100739867
"gene:UTI89_C2137","gene:UTI89_C2137",58.4431652928405,1.25659623045431,0.363991032548695,3.45227249598848,0.00055588602792683,0.0317107711385533
"gene:UTI89_C0832","gene:UTI89_C0832",926.579986169886,-0.934064284591381,0.290866227159116,-3.21131914734264,0.00132127107229802,0.0643959299314181
"gene:UTI89_P016","gene:UTI89_P016",1237.64619756298,2.54026528132793,0.43913493053922,5.78470329884418,7.26404254579824e-09,2.80503796768517e-06
"gene:UTI89_P015","gene:UTI89_P015",1054.01241058756,2.71705514713713,0.407687867872965,6.66454746694538,2.65482091668781e-11,2.04862511431218e-08
"gene:UTI89_C4491","gene:UTI89_C4491",6331.96804817228,1.18918110671401,0.320536975639361,3.70996545513042,0.000207287529673146,0.0142545671090301
"gene:UTI89_C1081","gene:UTI89_C1081",3166.10560867365,2.35233489150827,0.444642341421095,5.29039785997464,1.2205056712152e-07,2.66388629108708e-05
"gene:UTI89_C0595","gene:UTI89_C0595",919.487705411267,2.89495875196939,0.481553827657342,6.01170333553938,1.83584053909284e-09,8.37810864204187e-07
"gene:UTI89_P014","gene:UTI89_P014",1079.13527140492,2.75692222336436,0.453957656384912,6.073082333976,1.25478078201014e-09,6.2989995256909e-07
"gene:UTI89_C4358","gene:UTI89_C4358",561.716600320838,1.29398136110702,0.305702522583854,4.23281218018763,2.30787234085941e-05,0.0024136498231488
"gene:UTI89_C3122","gene:UTI89_C3122",3773.60248440865,-1.48149727504338,0.457481640440109,-3.23837536653525,0.00120212531659986,0.0597491989042703
"gene:UTI89_C0587","gene:UTI89_C0587",84.4515228048889,2.38934492801588,0.492582865994736,4.85064563338144,1.23060238069085e-06,0.000213021515554072
"gene:UTI89_C1080","gene:UTI89_C1080",1543.16615076808,1.81920774284963,0.487633382793465,3.73068745299611,0.000190958001267317,0.0134747834358339
"gene:UTI89_C1671","gene:UTI89_C1671",1731.54633830676,1.8630304581565,0.444239638045862,4.19375107172262,2.74379073085886e-05,0.0028109856059003
"gene:UTI89_C1118","gene:UTI89_C1118",5868.31626315962,1.54005092967913,0.424817632385959,3.62520482266599,0.000288732519820659,0.0183473069556925
"gene:UTI89_C0467","gene:UTI89_C0467",9584.86292675209,-0.717850232614395,0.199618844708652,-3.59610453442967,0.000323018038176696,0.0200191426129261
"gene:UTI89_C0801","gene:UTI89_C0801",62.4153610537762,1.04423706266563,0.33571884491816,3.11045113633757,0.00186801799666945,0.0829862862237225
"gene:UTI89_C4517","gene:UTI89_C4517",1271.83222688484,-0.907912577876415,0.194684743129647,-4.66350142944589,3.10874024986086e-06,0.000472905334978833
"gene:UTI89_C5073","gene:UTI89_C5073",2001.07954378331,1.93789681697017,0.500850660908238,3.86921086108982,0.000109188182280968,0.00843268730846862
"gene:UTI89_C4027","gene:UTI89_C4027",2128.4170935152,2.37125662820863,0.495084200528034,4.78960270935642,1.67111845311148e-06,0.000266954252392027
