"","rownames(resOrderedDF)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C4740","gene:UTI89_C4740",6301.83651322857,-1.08378860341211,0.312998677035217,-3.46259803293086,0.000534986983760762,0.0356009520102616
"gene:UTI89_C4516","gene:UTI89_C4516",4773.41123423994,-0.812649444218916,0.221070304678284,-3.67597740185656,0.000236940497714979,0.0189700485983055
"gene:UTI89_P013","gene:UTI89_P013",1572.54260098982,2.37379171183236,0.428199735502027,5.54365525015867,2.96221789239642e-08,7.98863393717855e-06
"gene:UTI89_C4028","gene:UTI89_C4028",4203.51267833945,1.74670202552444,0.447634146315333,3.90207503136722,9.53715828849731e-05,0.00872649983397504
"gene:UTI89_C0594","gene:UTI89_C0594",207.329688255245,1.56223816868464,0.432605922163787,3.6112269588699,0.000304751818506277,0.0236598230003964
"gene:UTI89_C2183","gene:UTI89_C2183",1634.46541381262,1.44624179360899,0.446360870708623,3.24007297349563,0.00119499113142423,0.0659115096580451
"gene:UTI89_C0598","gene:UTI89_C0598",369.727072497726,2.53274928987354,0.415953558395373,6.0890194079458,1.13604348564608e-09,4.85090568370876e-07
"gene:UTI89_C2327","gene:UTI89_C2327",103.74018996308,-1.38195880614585,0.369528573892586,-3.73978875730339,0.000184174967155223,0.0152211698661832
"gene:UTI89_C0169","gene:UTI89_C0169",1054.90668366291,2.07907024269982,0.330520576578986,6.2902898942601,3.16873661757503e-10,1.80406738093939e-07
"gene:UTI89_C5072","gene:UTI89_C5072",257.542630404096,1.75078816729216,0.443296556652863,3.94947387029485,7.83231599098416e-05,0.0077178436803467
"gene:UTI89_C1355","gene:UTI89_C1355",146.556635305113,-1.18481585253148,0.333775359742555,-3.54974032069157,0.000385611322716212,0.0294237755628141
"gene:UTI89_C2139","gene:UTI89_C2139",268.511552024341,1.39869970613392,0.443770081085488,3.15185670632102,0.00162235868135249,0.0800138798547513
"gene:UTI89_C1336","gene:UTI89_C1336",946.576414942837,1.97422020895023,0.417203990897385,4.73202618389095,2.22289730237184e-06,0.000345155326586464
"gene:UTI89_C2117","gene:UTI89_C2117",934.0071673396,0.764622776027004,0.234402797986377,3.26200362195098,0.00110627730071929,0.0633854156589022
"gene:UTI89_C2143","gene:UTI89_C2143",278.37780333548,1.51109412936531,0.43259949174901,3.49305572056019,0.000477526856327243,0.0330655082678485
"gene:UTI89_C3792","gene:UTI89_C3792",385.810028763333,1.38613081679774,0.445413557560444,3.11200858902828,0.0018581909271819,0.0898242482158498
"gene:UTI89_C3910","gene:UTI89_C3910",2382.25363015463,1.36337351589448,0.430705494797152,3.16544258748449,0.00154847217099021,0.0793437140415384
"gene:UTI89_C0015","gene:UTI89_C0015",2035.85506465877,-1.84146424561425,0.372694909700049,-4.94094284007338,7.77456999487504e-07,0.000153218833283614
"gene:UTI89_C0807","gene:UTI89_C0807",167.321616255416,1.90443013176091,0.275523140497256,6.91205148258638,4.77694415937251e-12,6.11926546815619e-09
"gene:UTI89_C3036","gene:UTI89_C3036",184.310718190317,1.79505964947821,0.427131083148,4.20259662735954,2.63870551295531e-05,0.00300460601075178
"gene:UTI89_C1710","gene:UTI89_C1710",179.062855820988,1.57820636214385,0.407857192294535,3.86950724900824,0.000109055539008808,0.00980351898037074
"gene:UTI89_C2180","gene:UTI89_C2180",422.63988428514,1.41086946911046,0.447673498654413,3.15155905665882,0.00162401317425725,0.0800138798547513
"gene:UTI89_C2082","gene:UTI89_C2082",548.505260177662,1.26099983983911,0.406840677815933,3.09949301679618,0.00193852147544016,0.0928316265435083
"gene:UTI89_C2141","gene:UTI89_C2141",176.436708691409,1.53947013709743,0.434089351145084,3.54643608058216,0.000390479457117751,0.0294237755628141
"gene:UTI89_C4030","gene:UTI89_C4030",135.136137815245,1.45756798789856,0.447024906493002,3.26059681849378,0.00111178003569443,0.0633854156589022
"gene:UTI89_C0018","gene:UTI89_C0018",643.483358198276,-0.905518805180654,0.283249938230152,-3.19688968279627,0.00138918044260532,0.0719006119990873
"gene:UTI89_C4238","gene:UTI89_C4238",1383.13524413248,-2.48982525239292,0.271719223365935,-9.16322820870047,5.03675476056318e-20,2.58083313931257e-16
"gene:UTI89_C0597","gene:UTI89_C0597",401.666808488638,2.65757013599842,0.431948671284903,6.15251374218385,7.62643610239902e-10,3.55253259897205e-07
"gene:UTI89_C4036","gene:UTI89_C4036",931.21174995438,1.91709350594244,0.447850310518119,4.28065686439862,1.86342486181329e-05,0.002220509067891
"gene:UTI89_C0808","gene:UTI89_C0808",762.800309141953,2.36690181359593,0.350933776251681,6.74458252174179,1.53467646469997e-11,1.57273644102453e-08
"gene:UTI89_C4035","gene:UTI89_C4035",1286.88754692662,2.02116785530984,0.444797457567508,4.5440184536196,5.51918229481717e-06,0.000808008287961234
"gene:UTI89_C1338","gene:UTI89_C1338",3044.4770163422,2.10433276648307,0.438766476465816,4.79601993168002,1.61849183226625e-06,0.000265346078445884
"gene:UTI89_C2329","gene:UTI89_C2329",60.0505432465849,-1.55825512199289,0.323506786389358,-4.81676177302025,1.45906711433206e-06,0.000249208663127917
"gene:UTI89_C0592","gene:UTI89_C0592",70.8398477498305,1.45501054388526,0.442835451177435,3.28566861577275,0.00101740628016011,0.059921721603913
"gene:UTI89_C2326","gene:UTI89_C2326",39.6970618025157,-1.23601782149565,0.364515020895753,-3.3908556592765,0.000696747858184098,0.0435382442114063
"gene:UTI89_C1592","gene:UTI89_C1592",294.576168686503,-1.2310586780139,0.268169948874637,-4.59059146328656,4.41991717602084e-06,0.000666107517939141
"gene:UTI89_C1337","gene:UTI89_C1337",863.245817119781,1.81243746660485,0.40796515182027,4.44262814732597,8.88666731771263e-06,0.00116757136758871
"gene:UTI89_C1082","gene:UTI89_C1082",3660.40505295692,2.53605962098197,0.404804286791227,6.26490307472933,3.73057377294323e-10,1.91154600125611e-07
"gene:UTI89_C0083","gene:UTI89_C0083",5.7176401134364,-1.51075741997985,0.430363593982606,-3.51042105118426,0.000447397641570581,0.0314036371973652
"gene:UTI89_C0589","gene:UTI89_C0589",180.47114704832,2.10146678997254,0.417231354236877,5.03669431511484,4.73640265440022e-07,9.7077308804587e-05
"gene:UTI89_C4323","gene:UTI89_C4323",49.3725287318599,-1.23927893221529,0.393944428673222,-3.1458216997486,0.0016562094002161,0.0808230187305456
"gene:UTI89_C1354","gene:UTI89_C1354",101.386004830669,-1.03144075876842,0.319838663842714,-3.22487827574108,0.00126026240498909,0.0676812232652538
"gene:UTI89_C1866","gene:UTI89_C1866",532.912129287978,-1.26905939561069,0.410053662222657,-3.09486175231766,0.0019690465256842,0.0934203184963503
"gene:UTI89_C1709","gene:UTI89_C1709",276.541854405755,1.50294943059899,0.362648482105279,4.14436983680157,3.40749435126708e-05,0.00363750021997761
"gene:UTI89_C0167","gene:UTI89_C0167",507.816525932621,2.19838440720265,0.379786513225759,5.78847413124396,7.10286846557599e-09,2.59964985840081e-06
"gene:UTI89_C4595","gene:UTI89_C4595",35.0852375930467,-1.22533552106407,0.348457703336893,-3.51645410427159,0.000437352264625303,0.0311249028325007
"gene:UTI89_C2147","gene:UTI89_C2147",207.343735890044,1.34857846069325,0.438370866276504,3.07634143698461,0.00209557727491245,0.0980044726825148
"gene:UTI89_C2142","gene:UTI89_C2142",112.707629024445,1.63056445479992,0.434254889984097,3.75485571356406,0.000173441363602031,0.0145905669205027
"gene:UTI89_C0501","gene:UTI89_C0501",4891.28057417954,-1.36087726203947,0.256535370029264,-5.3048328652857,1.12776276848202e-07,2.51245931552255e-05
"gene:UTI89_C0588","gene:UTI89_C0588",2180.76210827793,2.78218304177519,0.42038142571797,6.618234944666,3.6351297064054e-11,3.10440076927021e-08
"gene:UTI89_C1339","gene:UTI89_C1339",4841.05249930465,1.98954708231223,0.443815964105302,4.48282000473553,7.36630599768798e-06,0.000993288208740874
"gene:UTI89_C0593","gene:UTI89_C0593",290.992413701556,1.44089874612486,0.430511519348289,3.34694585711923,0.000817071672783791,0.0492550029569899
"gene:UTI89_P016","gene:UTI89_P016",1157.67502695744,2.26605948643458,0.41760693412926,5.4262975569586,5.75350132499873e-08,1.40385432329969e-05
"gene:UTI89_P015","gene:UTI89_P015",969.171580973191,2.30361416186114,0.404591039937008,5.69368556016415,1.24325958253497e-08,3.82411614890836e-06
"gene:UTI89_C1081","gene:UTI89_C1081",3555.4348987755,2.3451618929376,0.403102563168627,5.81777966010245,5.96344377316248e-09,2.3505142995142e-06
"gene:UTI89_C0595","gene:UTI89_C0595",806.437357283556,2.41686614439551,0.439128608340256,5.50377747769697,3.71738702912964e-08,9.52394556863015e-06
"gene:UTI89_P014","gene:UTI89_P014",1026.16685032272,2.27458241975596,0.423262025070228,5.37393454888507,7.70368309021128e-08,1.79425782519285e-05
"gene:UTI89_C0587","gene:UTI89_C0587",87.7296740794631,2.75522097079175,0.427653971260482,6.44264091052614,1.1741226690757e-10,7.52025569542983e-08
"gene:UTI89_C2335","gene:UTI89_C2335",10.7883380080275,-2.00912725907171,0.409652308697464,-4.90446951332938,9.36801694021409e-07,0.000177784143709841
"gene:UTI89_C1080","gene:UTI89_C1080",1722.52115888431,1.8319272051079,0.420965840981302,4.35172412288261,1.35071152398768e-05,0.00168805996314949
"gene:UTI89_C1671","gene:UTI89_C1671",1695.09788477879,1.79894523931156,0.430558059506365,4.17817109584258,2.93862564492828e-05,0.00327337343578533
"gene:UTI89_C3311","gene:UTI89_C3311",115.854651150609,-1.41547363640038,0.447788217753207,-3.16103367681841,0.00157210321152663,0.0797569985728955
"gene:UTI89_C1118","gene:UTI89_C1118",5655.07227658707,1.27355129365894,0.395130189203551,3.22311817334431,0.00126803228600007,0.0676812232652538
"gene:UTI89_C4517","gene:UTI89_C4517",1261.3799120287,-0.915039488325558,0.237931695176394,-3.84580746019222,0.000120156090314398,0.01043525096222
"gene:UTI89_C5073","gene:UTI89_C5073",1894.98444890019,1.64662837126455,0.445248179747284,3.69822594715412,0.000217111588809864,0.0176584092232023
"gene:UTI89_C4027","gene:UTI89_C4027",2098.87036531727,1.74431163476454,0.445227317009676,3.91780011720762,8.9360755103061e-05,0.00841479572387091
