"","rownames(resOrderedDF)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C1335","gene:UTI89_C1335",7.39959667267003,2.08253340553937,0.454735324996265,4.57966049933876,4.65731284766043e-06,0.000541624314579055
"gene:UTI89_P010","gene:UTI89_P010",8390.51492386888,2.20860869472522,0.461947888429712,4.78107758481783,1.74358050416663e-06,0.000217607352190747
"gene:UTI89_C4038","gene:UTI89_C4038",438.025514610293,1.87968775433457,0.443671371936338,4.23666676110058,2.26862445059749e-05,0.00214973172476062
"gene:UTI89_C0575","gene:UTI89_C0575",798.632183656103,1.59626345088408,0.483257617961282,3.30313148009593,0.000956115472990893,0.0429876821333115
"gene:UTI89_C1229","gene:UTI89_C1229",403.235819030076,1.77932652918121,0.431430657974127,4.12424684313444,3.71949835153169e-05,0.00312011033848978
"gene:UTI89_C0600","gene:UTI89_C0600",612.442810120779,1.18819793962785,0.391074656906775,3.03828928477741,0.0023792543341146,0.0901825513160328
"gene:UTI89_C2148","gene:UTI89_C2148",92.504224042994,1.48830064610413,0.475128651757399,3.13241611634917,0.00173373961709358,0.0709723649653429
"gene:UTI89_C2181","gene:UTI89_C2181",67.5539473279539,1.01529812947081,0.301008032942593,3.37299346979368,0.000743557160714578,0.0352294628831157
"gene:UTI89_P029","gene:UTI89_P029",4480.15375978056,1.64738988711111,0.474876929093255,3.46908806510497,0.000522228241289921,0.0269923425321265
"gene:UTI89_C1077","gene:UTI89_C1077",1843.02293789544,-1.45374087680809,0.410652422254255,-3.54007622511479,0.000400011480088173,0.021101636532074
"gene:UTI89_C3449","gene:UTI89_C3449",2883.98776977462,-1.28954136631749,0.375614643393197,-3.43314987580924,0.000596612204700568,0.0299300456024785
"gene:UTI89_P012","gene:UTI89_P012",2212.52111232764,2.96228496631863,0.455496440418063,6.50342067130051,7.85138340929671e-11,2.67836859369142e-08
"gene:UTI89_C0599","gene:UTI89_C0599",224.11327756483,3.0599247582085,0.432770609040271,7.07054659972012,1.54324598947306e-12,7.89678972813365e-10
"gene:UTI89_C0572","gene:UTI89_C0572",445.540588076111,1.85815972885069,0.488279996444507,3.80552089453018,0.000141506067130644,0.00940372137022734
"gene:UTI89_C1895","gene:UTI89_C1895",6696.00131116992,-1.03195744870979,0.256024905741541,-4.03069164588059,5.56129630246566e-05,0.00444643018433074
"gene:UTI89_P011","gene:UTI89_P011",8862.02618885648,2.42045511228648,0.455318157293156,5.31596439438297,1.06093895777219e-07,2.01067579515567e-05
"gene:UTI89_C0584","gene:UTI89_C0584",3548.45466181574,3.10156296193761,0.464980136272457,6.67031281551399,2.55258754849283e-11,9.32970748974129e-09
"gene:UTI89_C1443","gene:UTI89_C1443",1724.8341113342,-0.627009730237412,0.176954603459391,-3.54333664103461,0.000395098004353349,0.0210595467528759
"gene:UTI89_C1555","gene:UTI89_C1555",863.918061377636,-1.63963251094197,0.358960969523089,-4.56771808121749,4.93062575442005e-06,0.000548478521421031
"gene:UTI89_C0811","gene:UTI89_C0811",413.399729584746,1.02527879302363,0.202404530011251,5.06549331166966,4.07344081102507e-07,6.51368644687977e-05
"gene:UTI89_C0585","gene:UTI89_C0585",208.072296030792,2.79674168499208,0.486242242040669,5.75174561809907,8.8326636265704e-09,2.3787757777453e-06
"gene:UTI89_C4034","gene:UTI89_C4034",2581.02973484508,2.37764361435597,0.4867711967533,4.88451993506299,1.03681153032567e-06,0.000143388232450715
"gene:UTI89_C0166","gene:UTI89_C0166",5531.94393500863,2.36962540124513,0.476192812459617,4.97618892860985,6.48483557980848e-07,9.75967754761177e-05
"gene:UTI89_C2138","gene:UTI89_C2138",490.424515241323,1.50598471118722,0.482230062827485,3.12295899255451,0.00179042691898991,0.0727112265434237
"gene:UTI89_P017","gene:UTI89_P017",395.441484453649,2.77883055967061,0.407211264528064,6.82405130145682,8.85082513155889e-12,3.7741393498489e-09
"gene:UTI89_C1574","gene:UTI89_C1574",4049.18918583778,-1.67709957936922,0.319877995827357,-5.24293512290974,1.58042121156069e-07,2.69567177985202e-05
"gene:UTI89_C1708","gene:UTI89_C1708",413.814868504405,1.72377280182488,0.415249609263518,4.15117260406853,3.30776183258762e-05,0.00296944163111419
"gene:UTI89_C2140","gene:UTI89_C2140",146.863234024218,1.44699363551316,0.480088984303085,3.01401132461656,0.00257818182114519,0.0961194136907389
"gene:UTI89_C1619","gene:UTI89_C1619",2697.02113120671,-1.13779963756823,0.291066908250039,-3.90906559735336,9.26538046200708e-05,0.00658485442001253
"gene:UTI89_C2235","gene:UTI89_C2235",48.4662477984958,1.22110266638327,0.356417314788104,3.42604754516272,0.000612433168428059,0.0304254419693823
"gene:UTI89_C0586","gene:UTI89_C0586",633.965768006465,2.26132616815488,0.487824514949233,4.63553203838108,3.56020574371675e-06,0.000423664483502293
"gene:UTI89_C4741","gene:UTI89_C4741",12865.99722645,-1.31538936774324,0.366404536783811,-3.58999203254779,0.000330688069094614,0.0185948445006279
"gene:UTI89_C0590","gene:UTI89_C0590",433.396252330717,2.32085905413436,0.470251802928807,4.93535386718277,8.00055658984657e-07,0.000113719022417347
"gene:UTI89_C1847","gene:UTI89_C1847",4541.03004339646,-1.1200578261704,0.36943039566356,-3.03185076084111,0.00243059342151963,0.0914510774846762
"gene:UTI89_C2234","gene:UTI89_C2234",8666.64689272121,1.78088383755537,0.469500391717332,3.79314664901829,0.000148750247387842,0.00960657336643228
"gene:UTI89_C3911","gene:UTI89_C3911",202.849974461863,2.35650327325497,0.44052848687137,5.3492642212331,8.83125307441765e-08,1.8075808792718e-05
"gene:UTI89_C3035","gene:UTI89_C3035",261.650230355319,1.64655153274035,0.446860933925572,3.68470682428147,0.000228966037747567,0.0134668875305092
"gene:UTI89_C1451","gene:UTI89_C1451",241.590607990871,1.57838772200608,0.459346557053241,3.43615881684543,0.00059002498764263,0.0298926520967063
"gene:UTI89_C2336","gene:UTI89_C2336",37.1342169404661,-1.8538717201727,0.342399271925848,-5.41435649014517,6.15095124008154e-08,1.36845293458684e-05
"gene:UTI89_C2188","gene:UTI89_C2188",187.54497266566,1.58254734168749,0.381849801388076,4.14442363446234,3.40669455906287e-05,0.00298016754546181
"gene:UTI89_C4033","gene:UTI89_C4033",1705.80834010352,2.35410029694743,0.488450573017584,4.81952612401314,1.43899610184605e-06,0.000188803668029391
"gene:UTI89_C0168","gene:UTI89_C0168",436.09803029283,2.59435105456232,0.434474259866641,5.97124224426699,2.35453827891421e-09,7.53010773325251e-07
"gene:UTI89_C4026","gene:UTI89_C4026",452.822969006157,1.66417648164491,0.438064715456475,3.7989283841562,0.000145323073352843,0.00953356623521151
"gene:UTI89_C0591","gene:UTI89_C0591",85.1937585909068,1.86413668873272,0.441791068688742,4.21949835759598,2.44846506710463e-05,0.0022779628633408
"gene:UTI89_C0495","gene:UTI89_C0495",382.532624308841,1.17359208257318,0.363451953242749,3.22901575325786,0.00124217052116776,0.0534133324102135
"gene:UTI89_C0583","gene:UTI89_C0583",694.440627265607,3.17867733885543,0.450711308261374,7.05257951285321,1.75630988937968e-12,8.17003427632345e-10
"gene:UTI89_C4740","gene:UTI89_C4740",6044.95116249318,-1.16744344073957,0.377572135176902,-3.09197457114411,0.00198829880759732,0.0788691860346937
"gene:UTI89_C4574","gene:UTI89_C4574",147.894531022749,-1.0218700311155,0.321887432240232,-3.17461922636625,0.00150033239858634,0.062927876094806
"gene:UTI89_P013","gene:UTI89_P013",2210.84230135356,3.24422632681649,0.432384244240606,7.50310949122189,6.23214527232933e-14,5.09369615620493e-11
"gene:UTI89_C4028","gene:UTI89_C4028",4044.03902299706,2.01173213992926,0.485638539340886,4.14244747268123,3.43619083803492e-05,0.00298016754546181
"gene:UTI89_C0594","gene:UTI89_C0594",300.381648754364,2.21919693820389,0.475220010471012,4.66983058226934,3.01448236593403e-06,0.000367264434916296
"gene:UTI89_C2183","gene:UTI89_C2183",351.486593605324,1.47880057911725,0.38268202594162,3.86430634017508,0.000111405336050053,0.00770352844010976
"gene:UTI89_C0598","gene:UTI89_C0598",325.581058909959,3.42265360414059,0.383315194386815,8.92908409126795,4.29550269912849e-19,7.32669577048016e-16
"gene:UTI89_C0169","gene:UTI89_C0169",962.499525718509,2.62149095987972,0.296429738050613,8.84354915643492,9.2725181852474e-19,1.18618688884777e-15
"gene:UTI89_C3562","gene:UTI89_C3562",10.1164543622199,-1.32116164535539,0.424319576903797,-3.11360049657791,0.00184819555906958,0.0744662730374729
"gene:UTI89_C5072","gene:UTI89_C5072",151.127554797815,1.90786243283097,0.475349588565125,4.01359857823792,5.98000112991895e-05,0.00470764088950696
"gene:UTI89_C1355","gene:UTI89_C1355",150.192629081803,-1.44018926996041,0.260490069693113,-5.52876841584447,3.22486718382724e-08,7.85792637125905e-06
"gene:UTI89_C2139","gene:UTI89_C2139",243.990163939193,1.50907822246935,0.477845848441514,3.15808587097948,0.00158808770839004,0.065595884728805
"gene:UTI89_C1336","gene:UTI89_C1336",912.129422505772,2.28099533419447,0.430103040209368,5.30336947417091,1.13684498737195e-07,2.07758421442224e-05
"gene:UTI89_C2117","gene:UTI89_C2117",749.787702239514,0.676680717355845,0.165050426721367,4.0998422772829,4.13431801132517e-05,0.00335798496253189
"gene:UTI89_C2143","gene:UTI89_C2143",244.521501315452,1.58403446155937,0.465084726444156,3.40590514263978,0.000659450874339623,0.032137239276151
"gene:UTI89_C1554","gene:UTI89_C1554",196.3869525074,-1.7891340434044,0.398658904742432,-4.48788180101065,7.19348183621671e-06,0.000783171203317466
"gene:UTI89_C3792","gene:UTI89_C3792",277.744589372577,1.49918566274732,0.485481009998068,3.08804182217814,0.00201480114071142,0.0793056725924643
"gene:UTI89_C3910","gene:UTI89_C3910",4324.32355618663,1.85135441611963,0.464478942385646,3.98587373328648,6.72322602151536e-05,0.00505922758119031
"gene:UTI89_C3458","gene:UTI89_C3458",451.711451209417,1.19596859831501,0.276017443926354,4.33294570554069,1.47127403607494e-05,0.00144779023896067
"gene:UTI89_C0807","gene:UTI89_C0807",127.836862281256,1.71951244724582,0.376071776399888,4.57229857477371,4.82402876329406e-06,0.000548478521421031
"gene:UTI89_C3036","gene:UTI89_C3036",124.341443976105,1.65121942730399,0.461547574184729,3.57757145668176,0.00034680142840624,0.0191722926355713
"gene:UTI89_C1533","gene:UTI89_C1533",10965.2617586092,-1.09610989796938,0.306869928933334,-3.57190390658157,0.000354395454422777,0.0192919312795888
"gene:UTI89_C1710","gene:UTI89_C1710",138.408502324835,1.70509526162044,0.443537578356586,3.84430845282204,0.000120892869538668,0.00813958965038635
"gene:UTI89_C2382","gene:UTI89_C2382",46.5494598680026,1.0694360615584,0.304727404623493,3.50948436317943,0.000448976457749266,0.0234429850439081
"gene:UTI89_C2141","gene:UTI89_C2141",168.368889660988,1.46633347168546,0.479920131215825,3.0553697924083,0.00224783182377323,0.0864823717462228
"gene:UTI89_C4030","gene:UTI89_C4030",126.837969962128,1.63170489217947,0.489594641352427,3.33276705740108,0.000859869026824725,0.0399995437296556
"gene:UTI89_P030","gene:UTI89_P030",6626.65559644566,1.33095510867717,0.43386797606681,3.06765002741805,0.00215749129963302,0.0836354771228952
"gene:UTI89_C3332","gene:UTI89_C3332",427.062179370679,-0.915402340408699,0.27988109863811,-3.27068296095381,0.00107288115818952,0.0473270076418601
"gene:UTI89_C3915","gene:UTI89_C3915",2199.25772618609,-0.783142496835989,0.211784258804803,-3.69783146894687,0.000217449174624325,0.0130904403123843
"gene:UTI89_C4238","gene:UTI89_C4238",1385.94151888974,-1.49683019685424,0.418537979344376,-3.57633063359976,0.000348450892145424,0.0191722926355713
"gene:UTI89_C0597","gene:UTI89_C0597",357.787837644892,3.81742178137122,0.403128397715917,9.46949359807031,2.81203626770138e-21,1.4389189581828e-17
"gene:UTI89_C4036","gene:UTI89_C4036",1209.37563064941,2.55072085847793,0.473814494807371,5.38337447763163,7.31022311872071e-08,1.55860048743724e-05
"gene:UTI89_C0808","gene:UTI89_C0808",585.334750528756,1.85694910448559,0.44891475578374,4.13652944252996,3.52598131853643e-05,0.00300707440115848
"gene:UTI89_C4035","gene:UTI89_C4035",2332.43011010994,2.40143082227481,0.481641018919314,4.98593501787502,6.16628685446146e-07,9.56148176796342e-05
"gene:UTI89_C1338","gene:UTI89_C1338",3116.3339227832,2.44462484984951,0.465524075240294,5.2513392536952,1.50997275092414e-07,2.66432088499269e-05
"gene:UTI89_C2329","gene:UTI89_C2329",38.1211815994509,-1.49556443540304,0.355837457545533,-4.2029426742171,2.63467329437753e-05,0.00240743272273747
"gene:UTI89_C0592","gene:UTI89_C0592",51.33772617211,1.64956485548339,0.47764321830757,3.45355024892489,0.000553259220472514,0.0283102743115786
"gene:UTI89_C2326","gene:UTI89_C2326",19.070785786217,-1.27131353551775,0.386377297734067,-3.29034221982878,0.00100065602381863,0.0445248423815648
"gene:UTI89_C1592","gene:UTI89_C1592",337.201336090333,-1.02016198734103,0.329774863875149,-3.0935104493812,0.00197803587107402,0.0788691860346937
"gene:UTI89_C1337","gene:UTI89_C1337",811.568068970573,2.07389385189978,0.427761672459212,4.84824608052638,1.24557831386079e-06,0.00016772695347436
"gene:UTI89_C0574","gene:UTI89_C0574",293.915283302963,1.61761221574437,0.487037997803598,3.32132651464431,0.000895906600566521,0.0409317328133829
"gene:UTI89_C3909","gene:UTI89_C3909",778.993903307093,1.45508412997784,0.477415092989493,3.04783856091844,0.00230493719150833,0.0880176388727472
"gene:UTI89_C1082","gene:UTI89_C1082",2439.32237266592,2.57951590310397,0.382487645396615,6.74405025665386,1.54031221218141e-11,6.06290583825559e-09
"gene:UTI89_C0083","gene:UTI89_C0083",5.09660315526088,-1.40443733120297,0.46734437476098,-3.00514440110948,0.00265454791190601,0.097721738598727
"gene:UTI89_C0589","gene:UTI89_C0589",161.800302491589,2.24816808141848,0.453981791664404,4.95211068526817,7.3412825170138e-07,0.000107329550398742
"gene:UTI89_C1121","gene:UTI89_C1121",2467.84369236284,1.71557831526791,0.453150625020843,3.78588976940945,0.00015315956104449,0.00967552436869942
"gene:UTI89_C3071","gene:UTI89_C3071",168.555059510321,-0.711353039454643,0.210563290917326,-3.3783335944058,0.000729265543949752,0.0348752503587933
"gene:UTI89_C1354","gene:UTI89_C1354",100.559307328141,-1.14205060810131,0.292150524604353,-3.90911708835006,9.26340601523723e-05,0.00658485442001253
"gene:UTI89_C1575","gene:UTI89_C1575",343.142996607096,-1.26612558729756,0.32889793909942,-3.84960024609589,0.000118310755843764,0.00807194850203389
"gene:UTI89_C3307","gene:UTI89_C3307",2314.22827908199,-0.664736339543413,0.220669515478611,-3.01236144059891,0.00259223746127066,0.0961194136907389
"gene:UTI89_C1709","gene:UTI89_C1709",211.456043671492,1.68077548858234,0.37524503091844,4.47914122798248,7.49439388073725e-06,0.000798933614327761
"gene:UTI89_C3324","gene:UTI89_C3324",820.343960749445,-0.939312502435847,0.256247520813782,-3.66564523025554,0.000246715751216925,0.0143459602156478
"gene:UTI89_C0167","gene:UTI89_C0167",453.027903203521,2.47075338820894,0.427511678372701,5.77938220919186,7.49754244495232e-09,2.13138470504561e-06
"gene:UTI89_C1719","gene:UTI89_C1719",36.6869106078841,-1.27175235922612,0.397910145000353,-3.19607925358373,0.00139308840621061,0.0589126725171874
"gene:UTI89_C4595","gene:UTI89_C4595",24.2155912689654,-1.60011782018189,0.367793224206742,-4.35059080719345,1.35771213199653e-05,0.00136223783910318
"gene:UTI89_C1119","gene:UTI89_C1119",1070.53708312819,1.62598611661674,0.407528303481387,3.98987285723826,6.61087223971909e-05,0.00504893033591681
"gene:UTI89_C2142","gene:UTI89_C2142",110.785366043598,1.55632700665336,0.476614966303847,3.26537586245495,0.00109318910813442,0.0478106723617421
"gene:UTI89_C1120","gene:UTI89_C1120",1758.0706723389,1.64272496661792,0.440029396323707,3.73321641768099,0.000189050021915616,0.0115162971683596
"gene:UTI89_C0588","gene:UTI89_C0588",2466.03388299743,3.39212395239646,0.422599339073061,8.02680846552393,1.00041087304098e-15,1.02382048747014e-12
"gene:UTI89_C1339","gene:UTI89_C1339",5027.72962925468,2.46623853210686,0.477441296721541,5.16553249382039,2.39755370576037e-07,3.95751042334704e-05
"gene:UTI89_C4037","gene:UTI89_C4037",532.303710217431,2.46799957915956,0.463431726134466,5.32548688400212,1.00682981628808e-07,1.98151852690234e-05
"gene:UTI89_C0593","gene:UTI89_C0593",266.064605825816,1.58458341859413,0.420927300646403,3.76450616569831,0.000166878550878284,0.0102881631908937
"gene:UTI89_C3426","gene:UTI89_C3426",956.448571544054,1.47882205819746,0.468305958976681,3.15781174646787,0.00158958172881998,0.065595884728805
"gene:UTI89_P016","gene:UTI89_P016",1737.10024712278,2.9990736581201,0.411887363568867,7.28129562444966,3.30629254374199e-13,2.11478736829097e-10
"gene:UTI89_P015","gene:UTI89_P015",1494.62216495489,3.0691044123707,0.409843998407237,7.48846981851157,6.96812059672358e-14,5.09369615620493e-11
"gene:UTI89_C1081","gene:UTI89_C1081",2256.39465467841,2.27813272971768,0.404103026580004,5.63750474476254,1.72531852753195e-08,4.41422745269049e-06
"gene:UTI89_C0595","gene:UTI89_C0595",680.89264563899,2.59006237436982,0.474164699488546,5.46236861825347,4.69823225823895e-08,1.09276611206403e-05
"gene:UTI89_P014","gene:UTI89_P014",1308.98476574252,3.03526449119369,0.424371768128367,7.15237138554315,8.52914331711678e-13,4.84929181707628e-10
"gene:UTI89_C0587","gene:UTI89_C0587",110.228000096806,2.7594953833491,0.473481694484306,5.8280930720133,5.60643100973275e-09,1.68753573392956e-06
"gene:UTI89_C2335","gene:UTI89_C2335",7.56754433437144,-1.3118043076352,0.436876748979012,-3.0026873957035,0.00267607159516833,0.0978104168034026
"gene:UTI89_C1578","gene:UTI89_C1578",322.113034795379,-1.09819103179916,0.308574989879064,-3.55891134349404,0.000372395200663986,0.0200583814926065
"gene:UTI89_C1080","gene:UTI89_C1080",1111.72033643826,1.83595347969567,0.446694975130302,4.1100831258738,3.95516711068673e-05,0.00326428872667484
"gene:UTI89_C4573","gene:UTI89_C4573",287.513997463112,-1.04487206896623,0.275637009310323,-3.79075390340589,0.00015019071122036,0.00960657336643228
"gene:UTI89_C1671","gene:UTI89_C1671",1603.21464790649,1.97392014126308,0.45623339979164,4.32655772717334,1.51457639739342e-05,0.00146228064631361
"gene:UTI89_C1118","gene:UTI89_C1118",5890.73753573056,1.74461951589798,0.439892661206025,3.96601187006593,7.30852242464432e-05,0.005342529892415
"gene:UTI89_C5073","gene:UTI89_C5073",1479.44115820104,1.89243130012875,0.486355513721134,3.89104522666897,9.98133243744912e-05,0.00699650384690783
"gene:UTI89_C4027","gene:UTI89_C4027",1905.17608192833,2.0860964811569,0.476953760598571,4.37379187143608,1.2210680041496e-05,0.0012496409954467
